ID,Term,Grant Program,Start Year,Grant Organization,Organization Name,Project Title,Support Year,Grant Type,Award Amount,TermCode,State
150,bicultural,K01,2004,MH,JUDGE BAKER CHILDREN'S CENTER,CHILDHOOD BILINGUALISM & DEVELOPMENTAL PSYCHOPATHOLOGY,3.0,2,169005.0,6,MA
151,bicultural,K01,2003,MH,JUDGE BAKER CHILDREN'S CENTER,CHILDHOOD BILINGUALISM & DEVELOPMENTAL PSYCHOPATHOLOGY,2.0,2,168925.0,6,MA
152,bicultural,K01,2002,MH,JUDGE BAKER CHILDREN'S CENTER,CHILDHOOD BILINGUALISM & DEVELOPMENTAL PSYCHOPATHOLOGY,1.0,1,168727.0,6,MA
153,bicultural,R01,2005,DA,UNIVERSITY OF SOUTHERN CALIFORNIA,ACCULTURATION AND DRUG USE IN FAMILY AND PEER CONTEXTS,1.0,2,31277.0,6,CA
154,bicultural,P01,1998,CA,NORTHERN CALIFORNIA CANCER CENTER,PATHWAYS TO EARLY CANCER DETECTION FOR CHINESE AMERICANS,5.0,2,270002.0,6,CA
155,bicultural,R01,2011,DK,BAYSTATE MEDICAL CENTER,CASE MANAGEMENT FOR UNDERSERVED HISPANIC TYPE 2 DIABETES POPULATIONS,3.0,2,603878.0,6,MA
156,bicultural,R01,2010,DK,BAYSTATE MEDICAL CENTER,CASE MANAGEMENT FOR UNDERSERVED HISPANIC TYPE 2 DIABETES POPULATIONS,2.0,2,628611.0,6,MA
157,bicultural,R01,2009,DK,BAYSTATE MEDICAL CENTER,CASE MANAGEMENT FOR UNDERSERVED HISPANIC TYPE 2 DIABETES POPULATIONS,1.0,1,628900.0,6,MA
158,bicultural,R15,2004,NR,TEXAS CHRISTIAN UNIVERSITY,MEXICAN AMERICANS: FAMILY CAREGIVERS EXPERIENCE,1.0,1,208950.0,6,TX
159,bicultural,R01,1999,HD,PALO ALTO MEDICAL FOUNDATION RES INST,HIV PREVENTION AMONG HIGH RISK LATINO COUPLES,6.0,2,68732.0,6,CA
160,bicultural,R01,1998,HD,PALO ALTO MEDICAL FOUNDATION RES INST,HIV PREVENTION AMONG HIGH RISK LATINO COUPLES,6.0,2,379464.0,6,CA
161,bicultural,R01,1997,HD,AMERICAN INSTITUTES FOR RESEARCH,HIV PREVENTION AMONG HIGH RISK LATINO COUPLES,4.0,2,123172.0,6,DC
162,bicultural,R03,2004,CA,SAN DIEGO STATE UNIVERSITY,HAIR NICOTINE FEEDBACK TO REDUCE CHILDREN'S ETS EXPOSURE,2.0,2,75500.0,6,CA
163,bicultural,R03,2003,CA,SAN DIEGO STATE UNIVERSITY,HAIR NICOTINE FEEDBACK TO REDUCE CHILDREN'S ETS EXPOSURE,1.0,1,75500.0,6,CA
164,bicultural,K23,2007,MH,MASSACHUSETTS GENERAL HOSP,CULTURALLY SENSITIVE TREATMENT FOR DEPRESSED ASIANS,5.0,2,169781.0,6,MA
165,bicultural,K23,2006,MH,MASSACHUSETTS GENERAL HOSPITAL,CULTURALLY SENSITIVE TREATMENT FOR DEPRESSED ASIANS,4.0,2,166410.0,6,MA
166,bicultural,K23,2005,MH,MASSACHUSETTS GENERAL HOSPITAL,CULTURALLY SENSITIVE TREATMENT FOR DEPRESSED ASIANS,3.0,2,163134.0,6,MA
167,bicultural,K23,2004,MH,MASSACHUSETTS GENERAL HOSPITAL,CULTURALLY SENSITIVE TREATMENT FOR DEPRESSED ASIANS,2.0,2,159957.0,6,MA
168,bicultural,K23,2003,MH,MASSACHUSETTS GENERAL HOSPITAL,CULTURALLY SENSITIVE TREATMENT FOR DEPRESSED ASIANS,1.0,1,156870.0,6,MA
169,bicultural,R24,2007,MH,UNIVERSITY OF TEXAS EL PASO,MINORITY MENTAL HEALTH RESEARCH AT UNIVERSITY OF TEXAS,15.0,2,138621.0,6,TX
170,bicultural,R24,2006,MH,UNIVERSITY OF TEXAS EL PASO,MINORITY MENTAL HEALTH RESEARCH AT UNIVERSITY OF TEXAS,14.0,2,119100.0,6,TX
171,bicultural,R24,2005,MH,UNIVERSITY OF TEXAS EL PASO,MINORITY MENTAL HEALTH RESEARCH AT UNIVERSITY OF TEXAS,13.0,2,392311.0,6,TX
172,bicultural,R24,2004,MH,UNIVERSITY OF TEXAS EL PASO,MINORITY MENTAL HEALTH RESEARCH AT UNIVERSITY OF TEXAS,12.0,2,392274.0,6,TX
173,bicultural,R24,2003,MH,UNIVERSITY OF TEXAS EL PASO,MINORITY MENTAL HEALTH RESEARCH AT UNIVERSITY OF TEXAS,11.0,2,400067.0,6,TX
174,bicultural,R24,2002,MH,UNIVERSITY OF TEXAS EL PASO,MENTAL HEALTH RESEARCH DEVELOPMENT AT THE UNIV OF TEXAS,10.0,2,267621.0,6,TX
175,bicultural,R24,2001,MH,UNIVERSITY OF TEXAS EL PASO,MENTAL HEALTH RESEARCH DEVELOPMENT AT THE UNIV OF TEXAS,9.0,2,260965.0,6,TX
176,bicultural,R24,2000,MH,UNIVERSITY OF TEXAS EL PASO,MENTAL HEALTH RESEARCH DEVELOPMENT AT THE UNIV OF TEXAS,8.0,2,257021.0,6,TX
177,bicultural,R24,1999,MH,UNIVERSITY OF TEXAS EL PASO,MENTAL HEALTH RESEARCH DEVELOPMENT AT THE UNIV OF TEXAS,7.0,2,250635.0,6,TX
178,bicultural,R43,2000,AG,SANDIA CONSULTING GROUP,INTERACTIVE MEDIA FOR WOMEN CONSIDERING HORMONE THERAPY,1.0,2,9813.0,6,NM
179,bicultural,R43,1999,AG,SANDIA CONSULTING GROUP,INTERACTIVE MEDIA FOR WOMEN CONSIDERING HORMONE THERAPY,1.0,1,103796.0,6,NM
0,multicultural,R03,1997,AG,COLUMBIA UNIVERSITY HEALTH SCIENCES,REPORTING ADL AND IADL DEFICIT IN THE HRS--AHEAD,1.0,1,30001.0,10,NY
1,multicultural,P50,2009,MH,CAMBRIDGE HEALTH ALLIANCE,ADVANCED CENTER FOR LATINO AND MH SYSTEMS RESEARCH,5.0,2,821185.0,10,MA
2,multicultural,P50,2008,MH,CAMBRIDGE HEALTH ALLIANCE,ADVANCED CENTER FOR LATINO AND MH SYSTEMS RESEARCH,4.0,2,906904.0,10,MA
3,multicultural,P50,2007,MH,CAMBRIDGE HEALTH ALLIANCE,ADVANCED CENTER FOR LATINO AND MH SYSTEMS RESEARCH,3.0,2,951551.0,10,MA
4,multicultural,P50,2006,MH,CAMBRIDGE HEALTH ALLIANCE,ADVANCED CENTER FOR LATINO AND MH SYSTEMS RESEARCH,2.0,2,985750.0,10,MA
5,multicultural,P50,2006,MH,CAMBRIDGE HEALTH ALLIANCE,ADVANCED CENTER FOR LATINO AND MH SYSTEMS RESEARCH,1.0,2,59555.0,10,MA
6,multicultural,P50,2005,MH,CAMBRIDGE HEALTH ALLIANCE,ADVANCED CENTER FOR LATINO AND MH SYSTEMS RESEARCH,1.0,1,921689.0,10,MA
7,multicultural,R03,1998,AG,UNIVERSITY OF TEXAS AUSTIN,AGING IMMIGRANTS; NATIVITY AND DECLINING HEALTH,1.0,1,73807.0,10,TX
8,multicultural,R15,2005,NR,UNIVERSITY OF NEW MEXICO,HEALTH CARE PERCEPTIONS AND ISSUES FOR RURAL ELDERS,1.0,1,224000.0,10,NM
9,multicultural,P20,2011,MD,MONTANA STATE UNIVERSITY - BOZEMAN,TRAINING CORE,5.0,2,2967.0,10,MT
10,multicultural,P20,2010,MD,MONTANA STATE UNIVERSITY - BOZEMAN,TRAINING CORE,4.0,2,2443.0,10,MT
11,multicultural,P20,2009,MD,MONTANA STATE UNIVERSITY - BOZEMAN,TRAINING CORE,3.0,2,2657.0,10,MT
12,multicultural,P20,2008,MD,MONTANA STATE UNIVERSITY - BOZEMAN,TRAINING CORE,2.0,2,2853.0,10,MT
13,multicultural,P20,2007,MD,MONTANA STATE UNIVERSITY - BOZEMAN,TRAINING CORE,1.0,1,1553.0,10,MT
14,multicultural,K23,2013,MH,FLORIDA INTERNATIONAL UNIVERSITY,BEHAVIOR PROBLEMS IN INFANCY: A PREVENTIVE INTERVENTION,4.0,2,177165.0,10,FL
15,multicultural,K23,2012,MH,FLORIDA INTERNATIONAL UNIVERSITY,BEHAVIOR PROBLEMS IN INFANCY: A PREVENTIVE INTERVENTION,3.0,2,177762.0,10,FL
16,multicultural,K23,2011,MH,FLORIDA INTERNATIONAL UNIVERSITY,BEHAVIOR PROBLEMS IN INFANCY: A PREVENTIVE INTERVENTION,2.0,2,178338.0,10,FL
17,multicultural,K23,2010,MH,FLORIDA INTERNATIONAL UNIVERSITY,BEHAVIOR PROBLEMS IN INFANCY: A PREVENTIVE INTERVENTION,1.0,1,178222.0,10,FL
18,multicultural,R21,2006,AT,NEW YORK BOTANICAL GARDEN,DOMINICAN HERBAL MEDICINE: PLANTS USED FOR INFLAMMATION,3.0,2,182134.0,10,NY
19,multicultural,R21,2005,AT,NEW YORK BOTANICAL GARDEN,DOMINICAN HERBAL MEDICINE: PLANTS USED FOR INFLAMMATION,2.0,2,209770.0,10,NY
20,multicultural,R21,2004,AT,NEW YORK BOTANICAL GARDEN,DOMINICAN HERBAL MEDICINE: PLANTS USED FOR INFLAMMATION,1.0,1,152936.0,10,NY
21,multicultural,H13,1992,SP,COUNTY OF SAN JOAQUIN,DRUG-FREE WORKPLACE CONFERENCE: A MULTICULTURAL APPROACH,1.0,1,0.0,10,CA
22,multicultural,P30,2014,CA,UNIVERSITY OF NEW MEXICO HEALTH SCIS CTR,CANCER POPULATION SCIENCES RESEARCH PROGRAM,10.0,2,73031.0,10,NM
23,multicultural,P30,2013,CA,UNIVERSITY OF NEW MEXICO HEALTH SCIS CTR,CANCER POPULATION SCIENCES RESEARCH PROGRAM,9.0,2,6252.0,10,NM
24,multicultural,P30,2013,CA,UNIVERSITY OF NEW MEXICO HEALTH SCIS CTR,CANCER POPULATION SCIENCES RESEARCH PROGRAM,9.0,2,70488.0,10,NM
25,multicultural,P30,2012,CA,UNIVERSITY OF NEW MEXICO HEALTH SCIS CTR,CANCER POPULATION SCIENCES RESEARCH PROGRAM,8.0,2,4167.0,10,NM
26,multicultural,P30,2012,CA,UNIVERSITY OF NEW MEXICO HEALTH SCIS CTR,CANCER POPULATION SCIENCES RESEARCH PROGRAM,8.0,2,7778.0,10,NM
27,multicultural,P30,2012,CA,UNIVERSITY OF NEW MEXICO HEALTH SCIS CTR,CANCER POPULATION SCIENCES RESEARCH PROGRAM,8.0,2,75493.0,10,NM
28,multicultural,R01,2006,DC,"HASKINS LABORATORIES, INC.",EARLY ONTOGENY OF ATTUNEMENT TO THE LANGUAGE ENVIRONMENT,17.0,2,663000.0,10,CT
29,multicultural,R01,2005,DC,"HASKINS LABORATORIES, INC.",EARLY ONTOGENY OF ATTUNEMENT TO THE LANGUAGE ENVIRONMENT,16.0,2,663958.0,10,CT
30,multicultural,R01,2004,DC,"HASKINS LABORATORIES, INC.",EARLY ONTOGENY OF ATTUNEMENT TO THE LANGUAGE ENVIRONMENT,15.0,2,639984.0,10,CT
31,multicultural,R01,2003,DC,"HASKINS LABORATORIES, INC.",EARLY ONTOGENY OF ATTUNEMENT TO THE LANGUAGE ENVIRONMENT,14.0,2,151020.0,10,CT
32,multicultural,R01,2003,DC,WESLEYAN UNIVERSITY,EARLY ONTOGENY OF ATTUNEMENT TO THE LANGUAGE ENVIRONMENT,13.0,2,411597.0,10,CT
33,multicultural,R01,2002,DC,WESLEYAN UNIVERSITY,EARLY ONTOGENY OF ATTUNEMENT TO THE LANGUAGE ENVIRONMENT,12.0,2,584297.0,10,CT
34,multicultural,K01,2012,MH,HARVARD SCHOOL OF PUBLIC HEALTH,MODIFIABLE PROTECTIVE PROCESSES IN THE MENTAL HEALTH OF REFUGEE CHILDREN,5.0,2,173692.0,10,MA
35,multicultural,K01,2011,MH,HARVARD SCHOOL OF PUBLIC HEALTH,MODIFIABLE PROTECTIVE PROCESSES IN THE MENTAL HEALTH OF REFUGEE CHILDREN,4.0,2,175772.0,10,MA
36,multicultural,K01,2010,MH,HARVARD SCHOOL OF PUBLIC HEALTH,MODIFIABLE PROTECTIVE PROCESSES IN THE MENTAL HEALTH OF REFUGEE CHILDREN,3.0,2,170990.0,10,MA
37,multicultural,K01,2009,MH,HARVARD SCHOOL OF PUBLIC HEALTH,MODIFIABLE PROTECTIVE PROCESSES IN THE MENTAL HEALTH OF REFUGEE CHILDREN,2.0,2,166358.0,10,MA
38,multicultural,K01,2008,MH,HARVARD SCHOOL OF PUBLIC HEALTH,MODIFIABLE PROTECTIVE PROCESSES IN THE MENTAL HEALTH OF REFUGEE CHILDREN,1.0,1,162825.0,10,MA
39,multicultural,K07,2008,HL,TEXAS TECH UNIVERSITY HEALTH SCIS CENTER,BRIDGING THE GAP: A PATIENT-CENTERED CURRICULUM FOR CULTURAL COMPETENCE,3.0,2,91235.0,10,TX
40,multicultural,K07,2007,HL,TEXAS TECH UNIVERSITY HEALTH SCIS CENTER,BRIDGING THE GAP: A PATIENT-CENTERED CURRICULUM FOR CULTURAL COMPETENCE,2.0,2,91235.0,10,TX
41,multicultural,K07,2006,HL,TEXAS TECH UNIVERSITY HEALTH SCIS CENTER,BRIDGING THE GAP: A PATIENT-CENTERED CURRICULUM FOR CULTURAL COMPETENCE,1.0,1,91235.0,10,TX
42,multicultural,R25,2015,HL,BRIGHAM AND WOMEN'S HOSPITAL,SHORT-TERM RESEARCH EDUCATION PROGRAM TO INCREASE DIVERSITY IN HEALTH-RELATED RES,4.0,2,138940.0,10,MA
43,multicultural,R25,2014,HL,BRIGHAM AND WOMEN'S HOSPITAL,SHORT-TERM RESEARCH EDUCATION PROGRAM TO INCREASE DIVERSITY IN HEALTH-RELATED RES,3.0,2,138940.0,10,MA
44,multicultural,ZIA,2014,HD,EUNICE KENNEDY SHRIVER NATIONAL INSTITUTE OF CHILD HEALTH & HUMAN DEVELOPMENT,CHILD AND FAMILY DEVELOPMENT ACROSS THE FIRST TWO+ DECADES OF LIFE,27.0,1,1728589.0,10,
45,multicultural,ZIA,2013,HD,EUNICE KENNEDY SHRIVER NATIONAL INSTITUTE OF CHILD HEALTH & HUMAN DEVELOPMENT,CHILD AND FAMILY DEVELOPMENT ACROSS THE FIRST TWO+ DECADES OF LIFE,26.0,1,1707287.0,10,
46,multicultural,ZIA,2012,HD,EUNICE KENNEDY SHRIVER NATIONAL INSTITUTE OF CHILD HEALTH & HUMAN DEVELOPMENT,CHILD AND FAMILY DEVELOPMENT ACROSS THE FIRST TWO+ DECADES OF LIFE,25.0,1,1848568.0,10,
47,multicultural,ZIA,2011,HD,EUNICE KENNEDY SHRIVER NATIONAL INSTITUTE OF CHILD HEALTH & HUMAN DEVELOPMENT,CHILD AND FAMILY DEVELOPMENT ACROSS THE FIRST TWO+ DECADES OF LIFE,24.0,1,1997693.0,10,
48,multicultural,ZIA,2010,HD,EUNICE KENNEDY SHRIVER NATIONAL INSTITUTE OF CHILD HEALTH & HUMAN DEVELOPMENT,CHILD AND FAMILY DEVELOPMENT ACROSS THE FIRST THREE DECADES OF LIFE,23.0,1,1844853.0,10,
49,multicultural,Z01,2006,HD,EUNICE KENNEDY SHRIVER NATIONAL INSTITUTE OF CHILD HEALTH & HUMAN DEVELOPMENT,CHILD AND FAMILY DEVELOPMENT IN THE FIRST TWO DECADES OF,19.0,1,0.0,10,
50,multicultural,Z01,2005,HD,EUNICE KENNEDY SHRIVER NATIONAL INSTITUTE OF CHILD HEALTH & HUMAN DEVELOPMENT,CHILD AND FAMILY DEVELOPMENT IN THE FIRST TWO DECADES OF,18.0,1,0.0,10,
51,multicultural,Z01,2004,HD,EUNICE KENNEDY SHRIVER NATIONAL INSTITUTE OF CHILD HEALTH & HUMAN DEVELOPMENT,CHILD AND FAMILY DEVELOPMENT IN THE FIRST TWO DECADES OF,17.0,1,0.0,10,
52,multicultural,R25,2010,GM,UNIVERSITY OF COLORADO,NIH MBRS IMSD PROGRAM AT THE UNIVERSITY OF COLORADO,8.0,2,288844.0,10,CO
53,multicultural,R25,2009,GM,UNIVERSITY OF COLORADO,NIH MBRS IMSD PROGRAM AT THE UNIVERSITY OF COLORADO,7.0,2,281391.0,10,CO
54,multicultural,R25,2008,GM,UNIVERSITY OF COLORADO,NIH MBRS IMSD PROGRAM AT THE UNIVERSITY OF COLORADO,6.0,2,273994.0,10,CO
55,multicultural,R25,2007,GM,UNIVERSITY OF COLORADO,NIH MBRS IMSD PROGRAM AT THE UNIVERSITY OF COLORADO,5.0,2,267128.0,10,CO
56,multicultural,D38,1997,AH,EMORY UNIVERSITY,A MULTICULTURAL PARTNERSHIP FOR URBAN-BASED COMMUNITY,1.0,1,0.0,10,GA
57,multicultural,R01,1997,DA,UNIVERSITY OF CONNECTICUT STORRS,USER DRIVEN VS TRADITIONAL OUTREACH TO COMBAT AIDS,5.0,2,139961.0,10,CT
58,multicultural,R01,1997,DA,UNIVERSITY OF CONNECTICUT STORRS,USER-DRIVEN VS TRADITIONAL OUTREACH TO COMBAT AIDS,5.0,2,540435.0,10,CT
59,multicultural,R01,1995,DA,UNIVERSITY OF CONNECTICUT STORRS,USER-DRIVEN VS TRADITIONAL OUTREACH TO COMBAT AIDS,3.0,2,487997.0,10,CT
60,multicultural,R01,1994,DA,UNIVERSITY OF CONNECTICUT STORRS,USER-DRIVEN VS TRADITIONAL OUTREACH TO COMBAT AIDS,2.0,2,506212.0,10,CT
61,multicultural,R01,1993,DA,UNIVERSITY OF CONNECTICUT STORRS,USER-DRIVEN VS TRADITIONAL OUTREACH TO COMBAT AIDS,1.0,1,539430.0,10,CT
62,multicultural,U01,1995,HD,UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,ADOLESCENT MEDICINE HIV/AIDS RESEARCH NETWORK,1.0,2,82188.0,10,FL
63,multicultural,U01,1994,HD,UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,ADOLESCENT MEDICINE HIV/AIDS RESEARCH NETWORK,1.0,1,254920.0,10,FL
64,multicultural,R01,2003,CA,COOPER INSTITUTE,INTERNET--A CHANGE AGENT FOR RURAL MULTICULTURAL ADULTS,5.0,2,30263.0,10,TX
65,multicultural,R01,2003,CA,COOPER INSTITUTE,INTERNET--A CHANGE AGENT FOR RURAL MULTICULTURAL ADULTS,5.0,2,565215.0,10,TX
66,multicultural,R01,2002,CA,COOPER INSTITUTE,INTERNET--A CHANGE AGENT FOR RURAL MULTICULTURAL ADULTS,4.0,2,18021.0,10,TX
67,multicultural,R01,2002,CA,COOPER INSTITUTE,INTERNET--A CHANGE AGENT FOR RURAL MULTICULTURAL ADULTS,4.0,2,380221.0,10,TX
68,multicultural,R01,2002,CA,AMC CANCER RESEARCH CENTER,INTERNET--A CHANGE AGENT FOR RURAL MULTICULTURAL ADULTS,3.0,2,461863.0,10,CO
69,multicultural,R01,2001,CA,AMC CANCER RESEARCH CENTER,INTERNET--A CHANGE AGENT FOR RURAL MULTICULTURAL ADULTS,2.0,2,852435.0,10,CO
70,multicultural,R01,2000,CA,AMC CANCER RESEARCH CENTER,INTERNET--A CHANGE AGENT FOR RURAL MULTICULTURAL ADULTS,1.0,1,817476.0,10,CO
71,multicultural,U01,1992,AI,SEATTLE CHILDREN'S HOSPITAL,PEDIATRIC AIDS CLINICAL TRIALS UNIT,1.0,1,753595.0,10,WA
72,multicultural,U01,1993,AI,SEATTLE CHILDREN'S HOSPITAL,PEDIATRIC AIDS CLINICAL TRIALS UNIT,2.0,2,649085.0,10,WA
73,multicultural,R13,1995,DC,UNIVERSITY OF NEW MEXICO,NEW METHODS IN COMPARATIVE APHASIOLOGY,1.0,1,30000.0,10,NM
74,multicultural,P20,2012,MD,UNIVERSITY OF THE VIRGIN ISLANDS,CARIBBEAN EXPLORATORY RESEARCH CENTER PHASE II: BUILDING  ON OUR PROGRESS,6.0,2,58900.0,10,VI
75,multicultural,P20,2011,MD,UNIVERSITY OF THE VIRGIN ISLANDS,CARIBBEAN EXPLORATORY NCMHD RESEARCH CENTER FOR EXCELLENCE,5.0,2,297000.0,10,VI
76,multicultural,P20,2011,MD,UNIVERSITY OF THE VIRGIN ISLANDS,CARIBBEAN EXPLORATORY NCMHD RESEARCH CENTER FOR EXCELLENCE,5.0,2,1741231.0,10,VI
77,multicultural,P20,2010,MD,UNIVERSITY OF THE VIRGIN ISLANDS,CARIBBEAN EXPLORATORY NCMHD RESEARCH CENTER FOR EXCELLENCE,4.0,2,300000.0,10,VI
78,multicultural,P20,2010,MD,UNIVERSITY OF THE VIRGIN ISLANDS,CARIBBEAN EXPLORATORY NCMHD RESEARCH CENTER FOR EXCELLENCE,4.0,2,914364.0,10,VI
79,multicultural,P20,2009,MD,UNIVERSITY OF THE VIRGIN ISLANDS,CARIBBEAN EXPLORATORY NCMHD RESEARCH CENTER FOR EXCELLENCE,3.0,2,600000.0,10,VI
80,multicultural,P20,2009,MD,UNIVERSITY OF THE VIRGIN ISLANDS,CARIBBEAN EXPLORATORY NCMHD RESEARCH CENTER FOR EXCELLENCE,3.0,2,1181022.0,10,VI
81,multicultural,P20,2008,MD,UNIVERSITY OF THE VIRGIN ISLANDS,CARIBBEAN EXPLORATORY NCMHD RESEARCH CENTER FOR EXCELLENCE,2.0,2,1173756.0,10,VI
82,multicultural,P20,2007,MD,UNIVERSITY OF THE VIRGIN ISLANDS,CARIBBEAN EXPLORATORY NCMHD RESEARCH CENTER FOR EXCELLENCE,1.0,1,1189805.0,10,VI
83,multicultural,P20,2011,MD,UNIVERSITY OF THE VIRGIN ISLANDS,ABUSE STATUS AND HEALTH CONSEQUENCES FOR AA & AFRO-CARIB WOMEN,5.0,2,509558.0,10,VI
84,multicultural,P20,2010,MD,UNIVERSITY OF THE VIRGIN ISLANDS,ABUSE STATUS AND HEALTH CONSEQUENCES FOR AA & AFRO-CARIB WOMEN,4.0,2,303591.0,10,VI
85,multicultural,P20,2009,MD,UNIVERSITY OF THE VIRGIN ISLANDS,ABUSE STATUS AND HEALTH CONSEQUENCES FOR AA & AFRO-CARIB WOMEN,3.0,2,295256.0,10,VI
86,multicultural,P20,2008,MD,UNIVERSITY OF THE VIRGIN ISLANDS,ABUSE STATUS AND HEALTH CONSEQUENCES FOR AA & AFRO-CARIB WOMEN,2.0,2,293438.0,10,VI
87,multicultural,P20,2007,MD,UNIVERSITY OF THE VIRGIN ISLANDS,CONSEQUENCES FOR AFRICAN AMERICAN & AFRO-CARIBBEAN WOMEN,1.0,1,237961.0,10,VI
88,multicultural,P60,2010,MD,UNIVERSITY OF PUERTO RICO MED SCIENCES,UPR-CHA RESEARCH CENTER OF EXCELLENCE:  MAKING A DIFFERENCE FOR LATINO HEALTH,4.0,2,1400000.0,10,PR
89,multicultural,P30,2012,MH,NEW YORK STATE PSYCHIATRIC INSTITUTE,DEVELOPMENT CORE,24.0,2,26622.0,10,NY
90,multicultural,P30,2012,MH,NEW YORK STATE PSYCHIATRIC INSTITUTE,DEVELOPMENT CORE,24.0,2,259778.0,10,NY
91,multicultural,P30,2011,MH,NEW YORK STATE PSYCHIATRIC INSTITUTE,DEVELOPMENT CORE,23.0,2,273450.0,10,NY
92,multicultural,P30,2010,MH,NEW YORK STATE PSYCHIATRIC INSTITUTE,DEVELOPMENT CORE,22.0,2,276212.0,10,NY
93,multicultural,P30,2009,MH,NEW YORK STATE PSYCHIATRIC INSTITUTE,DEVELOPMENT CORE,21.0,2,280418.0,10,NY
94,multicultural,P30,2008,MH,NEW YORK STATE PSYCHIATRIC INSTITUTE,DEVELOPMENT CORE,20.0,2,280418.0,10,NY
95,multicultural,R13,2014,MD,"UNIV OF MARYLAND, COLLEGE PARK",NATIONAL CONSORTIUM FOR MULTICULTURAL EDUCATION FOR HEALTH PROFESSIONALS,4.0,2,49999.0,10,MD
96,multicultural,R13,2012,MD,"UNIV OF MARYLAND, COLLEGE PARK",NATIONAL CONSORTIUM FOR MULTICULTURAL EDUCATION FOR HEALTH PROFESSIONALS ANNUAL M,3.0,2,48765.0,10,MD
97,multicultural,R13,2011,MD,"UNIV OF MARYLAND, COLLEGE PARK",NATIONAL CONSORTIUM FOR MULTICULTURAL EDUCATION FOR HEALTH PROFESSIONALS ANNUAL M,2.0,2,49995.0,10,MD
98,multicultural,R13,2010,MD,"UNIV OF MARYLAND, COLLEGE PARK",NATIONAL CONSORTIUM FOR MULTICULTURAL EDUCATION FOR HEALTH PROFESSIONALS ANNUAL M,1.0,1,25000.0,10,MD
99,multicultural,ZIJ,2013,AR,NATIONAL INSTITUTE OF ARTHRITIS AND MUSCULOSKELETAL AND SKIN DISEASES,CAREER DEVELOPMENT AND OUTREACH IN MUSCULOSKELETAL; AUTOIMMUNE AND SKIN DISEASE,6.0,1,332286.0,10,
100,multicultural,ZIJ,2012,AR,NATIONAL INSTITUTE OF ARTHRITIS AND MUSCULOSKELETAL AND SKIN DISEASES,CAREER DEVELOPMENT AND OUTREACH IN MUSCULOSKELETAL; AUTOIMMUNE AND SKIN DISEASE,5.0,1,489263.0,10,
101,multicultural,ZIJ,2011,AR,NATIONAL INSTITUTE OF ARTHRITIS AND MUSCULOSKELETAL AND SKIN DISEASES,CAREER DEVELOPMENT AND OUTREACH IN MUSCULOSKELETAL; AUTOIMMUNE AND SKIN DISEASE,4.0,1,520430.0,10,
102,multicultural,U01,2015,AA,UNIVERSITY OF CALIFORNIA SAN DIEGO,COLLABORATION TO ESTABLISH THE PREVALENCE OF FASD IN SAN DIEGO; CA,5.0,2,97750.0,10,CA
103,multicultural,U01,2014,AA,UNIVERSITY OF CALIFORNIA SAN DIEGO,COLLABORATION TO ESTABLISH THE PREVALENCE OF FASD IN SAN DIEGO; CA,5.0,2,140975.0,10,CA
104,multicultural,U01,2014,AA,UNIVERSITY OF CALIFORNIA SAN DIEGO,COLLABORATION TO ESTABLISH THE PREVALENCE OF FASD IN SAN DIEGO; CA,5.0,2,1784988.0,10,CA
105,multicultural,U01,2013,AA,UNIVERSITY OF CALIFORNIA SAN DIEGO,COLLABORATION TO ESTABLISH THE PREVALENCE OF FASD IN SAN DIEGO; CA,4.0,2,1745067.0,10,CA
106,multicultural,U01,2012,AA,UNIVERSITY OF CALIFORNIA SAN DIEGO,COLLABORATION TO ESTABLISH THE PREVALENCE OF FASD IN SAN DIEGO; CA,3.0,2,1819554.0,10,CA
107,multicultural,U01,2011,AA,UNIVERSITY OF CALIFORNIA SAN DIEGO,COLLABORATION TO ESTABLISH THE PREVALENCE OF FASD IN SAN DIEGO; CA,2.0,2,1779452.0,10,CA
108,multicultural,U01,2010,AA,UNIVERSITY OF CALIFORNIA SAN DIEGO,COLLABORATION TO ESTABLISH THE PREVALENCE OF FASD IN SAN DIEGO; CA,1.0,1,1376443.0,10,CA
109,multicultural,R43,2011,AG,"ENVIRONMENT AND HEALTH GROUP, INC.",SELF-DIRECTED ONLINE TRAINING PROGRAM FOR MULTICULTURAL DEMENTIA CAREGIVERS,1.0,1,292485.0,10,MA
110,multicultural,P50,1995,MH,UNIVERSITY OF CALIFORNIA SAN FRANCISCO,CENTER FOR AIDS PREVENTION STUDIES (CAPS),10.0,2,2968569.0,10,CA
111,multicultural,P50,1994,MH,UNIVERSITY OF CALIFORNIA SAN FRANCISCO,CENTER FOR AIDS PREVENTION STUDIES (CAPS),9.0,2,3936714.0,10,CA
112,multicultural,P50,1993,MH,UNIVERSITY OF CALIFORNIA SAN FRANCISCO,CENTER FOR AIDS PREVENTION STUDIES (CAPS),8.0,2,4148572.0,10,CA
113,multicultural,P50,1992,MH,UNIVERSITY OF CALIFORNIA SAN FRANCISCO,CENTER FOR AIDS PREVENTION STUDIES (CAPS),7.0,2,4325502.0,10,CA
114,multicultural,R01,1998,HD,UNIVERSITY OF ARIZONA,HIV PREVENTION IN A MULTICULTURAL CHILDREN'S SAMPLE,4.0,2,311316.0,10,AZ
